epoch,train_loss,val_loss,mean_dice,dice_bg,dice_ncr,dice_ed,dice_et,time,mem_gb
45,0.2055133578644411,0.2440437940326897,0.7808048937234792,0.9957714789622539,0.7169930942960687,0.811253860190108,0.814167726684261,43.79702401161194,6.996311552
46,0.20092628669698495,0.24476979149354472,0.7767586227472837,0.9958667255736686,0.7016063984986898,0.8121581029247593,0.8165113668184023,41.53787398338318,6.996311552
47,0.19710144760540207,0.24227679923579498,0.7808110907942325,0.9959999000703966,0.7079387131977726,0.8152338475794405,0.8192607116054844,42.7663676738739,6.996311552
48,0.19526621150607998,0.24421960195979556,0.7746301245716242,0.9959737787375579,0.6963926668505411,0.8173210347020948,0.8101766721622364,41.271790742874146,6.996311552
49,0.19351735565106612,0.24557597975473147,0.7774149054611051,0.9957422114707328,0.7080614643322455,0.8074619512300234,0.8167213008210465,42.008251428604126,6.996311552
50,0.1883391953904081,0.24291210359818227,0.7807451396643579,0.9959471982878607,0.7153781592040449,0.8128329805425696,0.8140242792464591,42.89930462837219,6.996311552
51,0.19070758018642664,0.24409855902194977,0.7748550769982038,0.9958762478184056,0.6952088886016125,0.8104541011758752,0.8189022412171235,42.02819490432739,6.996311552
52,0.18681394756847136,0.2438420407675408,0.7734715133771166,0.9959469759786451,0.6928977195072819,0.812480483506177,0.815036337117891,42.87458086013794,6.996311552
53,0.1841411383671535,0.24708396881013303,0.7778463213964626,0.9959573713508812,0.7077579741945138,0.8089072800971366,0.8168737098977372,40.79934620857239,6.996311552
54,0.18194317414953903,0.24314798293886958,0.7794670095449096,0.9959549565572996,0.7132109945287576,0.8155636755195824,0.8096263585863887,42.397886753082275,6.996311552
55,0.18047811392996763,0.24183608148549054,0.7798796874714325,0.9960192135862402,0.7051591015345341,0.8164276641768378,0.8180522967029262,41.495338916778564,6.996311552
56,0.17530230948751843,0.23982825996102514,0.778115066791977,0.9959711722425513,0.6983709172219843,0.8179926856144054,0.8179815975395409,41.30689883232117,6.996311552
57,0.17479804397334117,0.24229798606924108,0.7752003923461244,0.9957798574421857,0.6967985505187834,0.8086574963621191,0.8201451301574707,41.59586524963379,6.996311552
58,0.1727334274532827,0.24150857913333015,0.7795257805301262,0.9960082092800656,0.7055265953814661,0.8165602667911632,0.8164904794177493,42.61572194099426,6.996311552
59,0.17228438866299553,0.23811624903936643,0.7838102320024558,0.996078059479997,0.7093823483666858,0.820893104011948,0.8211552436287338,52.34738063812256,6.996311552
60,0.16963188730280948,0.24225939488088763,0.7795404058855934,0.9960326294641237,0.7017820324446704,0.8187804866481472,0.8180586985639624,43.39736819267273,6.996311552
61,0.16745457833481803,0.2426337756820627,0.7797083069343825,0.9960052660993628,0.7035403295948699,0.8166162935463158,0.8189682976619618,41.59378671646118,6.996311552
62,0.16585182368352608,0.2380333530741769,0.7865632385820955,0.9960713112676466,0.7219935317297239,0.8212360755817311,0.8164601084348317,42.58292269706726,6.996311552
63,0.16318311021235343,0.23971102004115646,0.7831271837155024,0.995994247294761,0.7101492619997746,0.8188537230362763,0.8203785661104563,44.01418375968933,6.996311552
64,0.1607605039167243,0.23956661731810183,0.7813133013409538,0.9960475531784264,0.7060417504729452,0.8179941773414612,0.8199039762084549,42.16658568382263,6.996311552
65,0.16129938019691287,0.23981955164187663,0.7821044731247532,0.9959976318720225,0.705045731486501,0.8171875799024427,0.8240801079853161,41.727043867111206,6.996311552
66,0.15716492470253157,0.24408288622224653,0.7774015303936092,0.9961183941042101,0.6930390092972163,0.8188707168037827,0.8202948650798282,42.37065505981445,6.996311552
67,0.1555743461122384,0.245505601973147,0.7809022875787975,0.9960575812571758,0.7090837846736651,0.8171035083564552,0.8165195697062725,41.56295418739319,6.996311552
68,0.15629996480168523,0.24561960793830254,0.7800278931453422,0.9961055758837107,0.7012004254234804,0.8188298908439843,0.8200533631685618,41.78496503829956,6.996311552
69,0.15392833719080365,0.2427164436997594,0.7822172108131485,0.9960951789005382,0.7067335306389911,0.8201866004918072,0.8197315013086474,40.582679271698,6.996311552
70,0.15187881949886278,0.24154760668406616,0.7806130663097441,0.9960611816999074,0.7012870132520392,0.8191114825171393,0.821440703160054,41.636781215667725,6.996311552
71,0.15150411197966016,0.24391403431827957,0.7777897562529591,0.9960404231741622,0.6992342673443459,0.8160253827636307,0.8181096186509004,42.90949010848999,6.996311552
72,0.14957828200548082,0.2423051865519704,0.7821741650501887,0.9960321300738567,0.7066160114230337,0.8190627903551668,0.8208436933723656,40.675503730773926,6.996311552
73,0.14780173380229925,0.2466322090980169,0.7763038323269233,0.996059005324905,0.6928279826769957,0.8157553721118618,0.8203281421919126,41.79043412208557,6.996311552
74,0.14769444994729114,0.2456457691418158,0.7797961878749703,0.9960734103177045,0.7009103940548124,0.8184997793790456,0.8199783901910525,42.30513000488281,6.996311552
75,0.14678406166667873,0.24480816802463015,0.7791882936616202,0.9960916396733877,0.6988951565848814,0.8182185936618496,0.8204511307381295,41.76085114479065,6.996311552
76,0.14454576959581794,0.2486144501615215,0.774126105480366,0.9960383176803589,0.6894692488618799,0.8147716667201068,0.818137400859111,42.16477370262146,6.996311552
77,0.14372341478293812,0.24874526785837636,0.7770032004730122,0.9960884435756786,0.6963778701988427,0.8163594893507056,0.8182722418694883,42.196938037872314,6.996311552
78,0.1436087502972097,0.24621942599077482,0.7779161026617428,0.9960211064364459,0.6968011997036032,0.8172457347045073,0.8197013735771179,41.74801445007324,6.996311552
79,0.14261163582370892,0.2457409843399718,0.7775564932742635,0.9960695456814121,0.6954524494908951,0.816543548493772,0.8206734818381232,51.53851938247681,6.996311552
80,0.14148690131165692,0.24813389012942444,0.7756748992177817,0.9960439527356947,0.6933780733395267,0.8154675638353502,0.8181790604784682,42.60073757171631,6.996311552
81,0.14135003656249595,0.24768700752709363,0.7761959835618466,0.9960770880853808,0.6957957855350262,0.8156175403981596,0.817174624752354,41.30966663360596,6.996311552
82,0.14045415516640689,0.24589567289159103,0.7777015948752025,0.9960677881498594,0.697008448879461,0.8162759059184307,0.8198204298277159,41.049973249435425,6.996311552
83,0.1397551429785184,0.24705837062887243,0.7797492231066162,0.996060045989784,0.7020603011588793,0.8179615961538779,0.8192257720070917,42.611979961395264,6.996311552
84,0.1393913809663138,0.24916426917991122,0.7768594309150636,0.9960698082640365,0.6949714528950485,0.8168750598623946,0.8187317799877476,41.77306604385376,6.996311552
85,0.13876178913523216,0.24896648123457626,0.7768770305288805,0.9960654506812224,0.694457345516295,0.8170327544212341,0.8191409916491121,41.16471767425537,6.996311552
86,0.13822587370570447,0.24688823561410647,0.7779996238044791,0.9960698002093548,0.6971459610236658,0.8170479423290974,0.8198049680606739,42.0384042263031,6.996311552
87,0.1376958427245955,0.25097211470475067,0.7750101305611499,0.9960432036502941,0.691292088176753,0.8148778789752239,0.8188604245314727,42.550169229507446,6.996311552
88,0.13707259873784072,0.24840128462056857,0.7772173259977823,0.9960766289685223,0.6954790325583639,0.8164846913234608,0.8196882541115219,41.335495948791504,6.996311552
89,0.13693493848817573,0.24931795210451693,0.7764959229273839,0.9960464996260565,0.6945003001271067,0.816540497380334,0.818446971274711,41.02467894554138,6.996311552
90,0.13684014054770405,0.2484303378575557,0.7772691690841236,0.9960455701157853,0.6961754014765894,0.816134517257278,0.8194975885185035,42.44214987754822,6.996311552
91,0.13628118963459054,0.2487926660357295,0.7770385883815654,0.9960619468946714,0.6958293614758028,0.8164641373866314,0.8188222662822621,40.59422755241394,6.996311552
92,0.13604940758464304,0.24913790580388662,0.777436487578057,0.9960681796073914,0.6962449413699072,0.8172115973524146,0.8188529240118491,42.41944408416748,6.996311552
93,0.13625620230025537,0.24821081636725245,0.7767942547126934,0.9960689979630548,0.6947303460659208,0.816612324199161,0.8190400938729983,41.297192096710205,6.996311552
94,0.13586050138582248,0.2501200002592963,0.7760448912913734,0.9960340229240624,0.6955162578740636,0.8153297417872661,0.8172886742127908,41.95375680923462,6.996311552
95,0.13604927790426724,0.24895862308708397,0.7773148836987512,0.9960771766868798,0.6958375140219122,0.8170392271634694,0.8190679099108722,52.50778841972351,6.996311552
96,0.13594828598906059,0.24851586568999934,0.7775260747687237,0.9960573363948513,0.696638468350913,0.8167865099133672,0.8191532460418908,42.37008476257324,6.996311552
97,0.13574449632417512,0.2494309182102616,0.777589882950525,0.9960637672527416,0.6968614769143027,0.8172542275609197,0.8186539443763526,41.7647271156311,6.996311552
98,0.1355505117492096,0.24892517400754466,0.7771316475427903,0.996065737427892,0.6964404949465314,0.8166931158787495,0.8182613318030899,42.5939736366272,6.996311552
99,0.13579078708347436,0.2494152611171877,0.7762591152846277,0.9960700499044882,0.6939899023320224,0.8159047026891966,0.8188827408326639,40.624452114105225,6.996311552
100,0.1358242364147225,0.2500102387086765,0.7766702765817041,0.9960579984896892,0.6949694285521636,0.8166272769103179,0.8184141242826307,40.56026792526245,6.996311552
