epoch,train_loss,val_loss,mean_dice,dice_bg,dice_ncr,dice_ed,dice_et,time,mem_gb
31,0.2402130945812206,0.2575371623844714,0.7722285211354762,0.9953473000913053,0.7020553418913403,0.8012574693641147,0.8133727521509737,45.4827344417572,14.35955456
32,0.23114228963449196,0.24975480380895976,0.7698702910193451,0.9958352108259458,0.6896835166860271,0.8117140595977371,0.8082132967742713,46.5307080745697,14.35955456
33,0.22432064788567052,0.2470837223368722,0.7737126740383672,0.9959128740671519,0.702627005005205,0.8122434616088867,0.8062675555010099,45.70906162261963,14.35955456
34,0.22505486414239212,0.25737494230270386,0.7651762503056644,0.9957479029088407,0.6774474422170503,0.8114736241263312,0.8066076845736116,42.28640365600586,14.35955456
35,0.22660852052472732,0.25141270780885544,0.7711001140577299,0.9959777045894314,0.6956166488093298,0.810407462957743,0.8072762304061168,45.67016053199768,14.35955456
36,0.22270056585202347,0.24657085537910461,0.7757837211897781,0.9960544898703292,0.702196777873748,0.8166500104440225,0.8085043752515638,45.62947487831116,14.35955456
37,0.2226279348235678,0.24251748702010592,0.7798873223028742,0.9960836413744334,0.7007434172807513,0.8200555959263364,0.8188629537015348,47.308274030685425,14.35955456
38,0.21365076303482056,0.24869017464083595,0.772703404496382,0.99584825618847,0.6948451959603542,0.811557771386327,0.8117072461424647,42.143569469451904,14.35955456
39,0.21113135111895767,0.251003982247533,0.7691399087240031,0.9958844039891217,0.6831311639901754,0.8166610727439055,0.8076274894379281,45.917256355285645,14.35955456
40,0.2105959074924121,0.25320362561457865,0.7659165064493815,0.9958825014732979,0.6723335675291113,0.8119039245553918,0.8135120272636414,46.00284719467163,14.35955456
41,0.20942703277074,0.24861280499277888,0.7742152561072831,0.9957876028241338,0.7057008600315532,0.8076097095334852,0.8093351987568108,45.710392475128174,14.35955456
42,0.2055773312175596,0.24578860885388143,0.7757745891272485,0.9956123522810034,0.7015329007361386,0.8068202444024988,0.818970622243108,40.67977809906006,14.35955456
43,0.20531843942464204,0.2445982547627913,0.7788953485118376,0.996072124790501,0.7054271132156655,0.815695438836072,0.8155634934837753,45.95008039474487,14.35955456
44,0.20202854401557832,0.25231476309331685,0.7714659893834913,0.995873660654635,0.6869498781255774,0.8127687879510828,0.8146793020738138,46.229838371276855,14.35955456
45,0.2030013008294879,0.25527381010957667,0.7710072329720935,0.9957966160129856,0.7008740317982596,0.8034640083441863,0.8086836587738346,45.78088998794556,14.35955456
46,0.19746624721163833,0.24587490349202543,0.7756961072618896,0.9959237946046365,0.696678923191251,0.8106641125034642,0.819745286090954,41.302141427993774,14.35955456
47,0.19398537557572126,0.24835045494743296,0.7756381615459382,0.9959891180734377,0.7008327432983631,0.8122054370673927,0.8138763042720588,45.69965386390686,14.35955456
48,0.1934310241879241,0.25182271285637003,0.7681731305815078,0.996030419259458,0.683427748849263,0.8132121450192219,0.8078794978760384,45.825987577438354,14.35955456
49,0.19013364769115643,0.24373393324581352,0.7792470345089028,0.9955999963992351,0.7145483888484336,0.8054749885120908,0.8177177261661839,45.737510204315186,14.35955456
50,0.18964209805267887,0.2417029375965531,0.781474593657631,0.9960733184943328,0.7157023633654053,0.8170202310020859,0.8117011866054019,40.59515857696533,14.35955456
51,0.18855562728099726,0.24568494912740346,0.7766696331468789,0.9957722586554449,0.7019528347898174,0.8094224212942897,0.8186336433565294,47.170432806015015,14.35955456
52,0.18555591079230244,0.25121516432311086,0.7700181859167846,0.9959968682881948,0.6873134626327334,0.8112490273810722,0.8114920677365484,45.83916616439819,14.35955456
53,0.18084876621897156,0.24982870712473587,0.7749383256913305,0.9960638445776862,0.7041119645173485,0.8112937469740171,0.8094092655826259,46.176947355270386,14.35955456
54,0.17873734009225625,0.24503598462890935,0.7764995327672443,0.9960713499301189,0.7032757010814306,0.8155276920344379,0.8106952051858645,40.44270086288452,14.35955456
55,0.17828390495599927,0.2464056288873827,0.7782941294146014,0.9959295698114343,0.7075938687131211,0.811420150705286,0.8158683688253969,45.94312286376953,14.35955456
56,0.17108028872895079,0.24441565935676163,0.7758493536227459,0.9960291337322544,0.6982179050509995,0.8144385089745393,0.8148916468426988,45.73049545288086,14.35955456
57,0.17139588422267824,0.2430789220977474,0.7801311514130583,0.9959341078191191,0.7107303267395174,0.8116491275864679,0.8180139999131899,45.80666184425354,14.35955456
58,0.16975781653781194,0.24184792186762835,0.7800747918653058,0.9961577798869159,0.7075499972781619,0.8169120147421554,0.8157623635756003,40.91679763793945,14.35955456
59,0.16908965083594257,0.24205934276451935,0.7801318034395441,0.9960621901460596,0.7046631010803016,0.8168362556277095,0.8188960536106212,45.39937353134155,14.35955456
60,0.16607720958622726,0.2498383566334441,0.7761894726941178,0.9959162296475591,0.7011475448270101,0.8115520573951103,0.8158688158602327,45.203561782836914,14.35955456
61,0.16310203976526455,0.24951682259907593,0.7758370741262093,0.9959678343824439,0.7022714949137455,0.8100890436687985,0.8151506837960836,45.3823299407959,14.35955456
62,0.16144127157088872,0.24545000332432823,0.7801505590344334,0.9960458616952639,0.711273216717952,0.8136876644314947,0.8154907959538538,40.97621440887451,14.35955456
63,0.16146973850255883,0.2422885210127444,0.7820847627144677,0.9959904229318773,0.7125135440681432,0.8160472528354542,0.8176934912398055,45.575212717056274,14.35955456
64,0.15956749613522678,0.24413688762767896,0.7810431105328034,0.9958479871621003,0.7121896030935081,0.8122770496316858,0.8186626788732168,46.56936025619507,14.35955456
65,0.15803044626640306,0.24303709776014895,0.7816930858938544,0.9960015947754318,0.7114443086289071,0.8142679140374467,0.8193670350152094,45.3804726600647,14.35955456
66,0.15397202719405695,0.2454579122163154,0.7790917238673648,0.9960393519014925,0.7047128725696254,0.8144825406976648,0.8180797583348042,40.81459617614746,14.35955456
67,0.15350882860051618,0.24820559169795062,0.7786149373194119,0.9959646705034617,0.7101526111364365,0.8129397082973171,0.8127524925244821,45.57298827171326,14.35955456
68,0.15328442383356192,0.249500946015925,0.7762782582425857,0.996047458133182,0.7002877401741775,0.8152770448375393,0.8132699897160401,45.46484398841858,14.35955456
69,0.152283822438,0.2455370675873112,0.7801038163068058,0.9960863638568569,0.7082242424020896,0.8171625056782285,0.8149247008400995,45.99139475822449,14.35955456
70,0.14999571850372329,0.24660871761876182,0.778377071358599,0.9960229799554154,0.7026079335325474,0.8152929335027128,0.8172303470405372,40.937013387680054,14.35955456
71,0.1489302587217173,0.25034999686318476,0.7743029920635998,0.9960090646872649,0.6954762585259773,0.8119214177131653,0.8155112999516565,45.74392747879028,14.35955456
72,0.1481150925864239,0.24867809503465085,0.7781655772312268,0.9960331755715448,0.704123234426653,0.8150671913817122,0.8153063058853149,45.743788957595825,14.35955456
73,0.14623453040179368,0.2515509410484417,0.7763041553196607,0.9959588969076002,0.7018743423191277,0.8121231294967033,0.8149149941431509,45.88778471946716,14.35955456
74,0.14467513969017043,0.2478831060029365,0.7798862074678009,0.9960194826126099,0.707014682727891,0.8161474579089397,0.8164964817665719,41.00391149520874,14.35955456
75,0.14465536509413976,0.24698457444036329,0.7789226478418788,0.9960774183273315,0.7043531112171508,0.8156912616781287,0.816723570630357,45.68427777290344,14.35955456
76,0.14330883827563878,0.24863458404669891,0.7778811987053166,0.9959855434056875,0.7036350162045376,0.8139621422097489,0.8160464377016634,45.81696820259094,14.35955456
77,0.14179163078802662,0.24970911684873942,0.7790148635436823,0.996055189016703,0.7062455621120092,0.8154946452862507,0.8153043832327869,46.047184228897095,14.35955456
78,0.1409665728743012,0.2505184468385336,0.7767146213634595,0.9958811031805502,0.7054946938076535,0.8108728399147859,0.8137763303679388,41.01067900657654,14.35955456
79,0.1410392350391359,0.24994997116359505,0.7779861958445728,0.9959984921120308,0.7054497136457546,0.8136140881357966,0.8148947857521676,45.87110376358032,14.35955456
80,0.13964543713105693,0.25060136777323644,0.7772243439748481,0.9960225917197563,0.7047157273501963,0.8132829198966155,0.8136743846777323,45.64183521270752,14.35955456
81,0.1391374306451227,0.250556884182466,0.7774141710083763,0.996028982304238,0.7047486401892997,0.8136166688558217,0.8138772039800077,46.11103296279907,14.35955456
82,0.1388509331925495,0.2496323376088529,0.776966198204874,0.9960143517803501,0.702339395075231,0.8134392612689251,0.8151199382704657,41.01983118057251,14.35955456
83,0.1378216685072796,0.25326413238370743,0.775156330753554,0.9960008875743763,0.7018217518925667,0.8116197521622116,0.812027488205884,45.74458837509155,14.35955456
84,0.13783564151742975,0.2528469071194932,0.7766191330444704,0.9959920177588591,0.7040231797743488,0.8125687209335534,0.8132654984255094,45.78862762451172,14.35955456
85,0.1374671686742757,0.25214328798087865,0.7765171348645881,0.9959930020409662,0.7029964579520999,0.8134590226250726,0.8130959240165917,45.90531611442566,14.35955456
86,0.13668252995892152,0.2505418299823194,0.777719769660417,0.996009965200682,0.7048492012797175,0.8139026181117909,0.8144074895897427,40.70611214637756,14.35955456
87,0.13615894906625553,0.2525013371093853,0.7767274466318054,0.9959920048713684,0.703178645187133,0.8131542576325906,0.8138494370756922,45.899625301361084,14.35955456
88,0.13588257672617565,0.24975788311378375,0.778793690642258,0.9960338102804648,0.7059976569301373,0.8148487000852018,0.8155347149114351,45.68347883224487,14.35955456
89,0.13533608096878272,0.25142287040078964,0.7776085843776798,0.9959819236317197,0.7042206096890811,0.8136188935589146,0.8149862498850435,46.21797585487366,14.35955456
90,0.13546555089084683,0.2526576144469751,0.7770905787343377,0.9959701251339268,0.7047959550006969,0.813095389185725,0.8133803920165913,41.083454847335815,14.35955456
91,0.13488638728252939,0.25149953043138656,0.7771685344947351,0.9959984824464128,0.7037151242430145,0.8134049789325611,0.8143855003086297,45.87676978111267,14.35955456
92,0.13494745742630315,0.2531261399791047,0.7766286816682902,0.9959849699123485,0.70339203927968,0.8130531971519058,0.8134408085732847,45.65336465835571,14.35955456
93,0.1347868693237369,0.25171878128438385,0.7768446661464803,0.9959918550542883,0.7044833030652355,0.8128471084543176,0.8132035869198877,46.03246736526489,14.35955456
94,0.1344805060810334,0.25464549298222,0.7751748920292467,0.9959925912521981,0.7019519858263634,0.8121711289560473,0.8114015613053296,40.65457820892334,14.35955456
95,0.1347881843008705,0.2515944327051575,0.7773825567182119,0.9959967120273693,0.7039867593227206,0.8134479232736536,0.8147129875582617,46.01547193527222,14.35955456
96,0.13452847898509857,0.2527654473040555,0.7765962378130302,0.9959751899177963,0.7030460089445114,0.8126101397179268,0.8141325647766525,45.80823588371277,14.35955456
97,0.13442021885232344,0.25325849652290344,0.7761128618642017,0.995983758488217,0.701992173049901,0.812651136436978,0.8136952761057261,45.92788577079773,14.35955456
98,0.13413217228308721,0.2520514291685981,0.777019520063658,0.9960020442266722,0.704519631089391,0.813544428026354,0.8129945010752291,40.50071740150452,14.35955456
99,0.13438635387432737,0.252508222251325,0.7766011582167298,0.9959936206405228,0.7032043690214286,0.8129733961981696,0.8136257094305914,45.647642850875854,14.35955456
100,0.13429709327583378,0.2545013463980443,0.7752525905768076,0.9959732841800999,0.7012149627144272,0.8123504535571949,0.8121923554588009,45.93588185310364,14.35955456
